Time [s],Current [A],Voltage [V],Temperature [degC],Step number,Status,Cycle number
37752.848855451666,-1.0,3.3538616182476084,25.654836905785142,3,CC charge,1
37758.848855451666,-1.0,3.354962899689264,25.654853145423033,3,CC charge,1
37764.848855451666,-1.0,3.3560638833025167,25.654864424403513,3,CC charge,1
37770.848855451666,-1.0,3.357164491584867,25.654870742726587,3,CC charge,1
37776.848855451666,-1.0,3.358264645717891,25.65487210039231,3,CC charge,1
37782.848855451666,-1.0,3.359364265626582,25.65486849740074,3,CC charge,1
37788.848855451666,-1.0,3.360463270039801,25.65485993375177,3,CC charge,1
37794.848855451666,-1.0,3.361561576551773,25.654846409445497,3,CC charge,1
37800.848855451666,-1.0,3.362659101796204,25.654827957609655,3,CC charge,1
37806.848855451666,-1.0,3.3637557635090345,25.654805237891367,3,CC charge,1
37812.848855451666,-1.0,3.3648514740917164,25.654775536004134,3,CC charge,1
37818.848855451666,-1.0,3.3659461505694943,25.654741888265505,3,CC charge,1
37824.848855451666,-1.0,3.3670397070811235,25.654705661848027,3,CC charge,1
37830.848855451666,-1.0,3.3681320553530902,25.654666280560605,3,CC charge,1
37836.848855451666,-1.0,3.3692231055208324,25.654621890436545,3,CC charge,1
37842.848855451666,-1.0,3.370312769640331,25.654574203655216,3,CC charge,1
37848.848855451666,-1.0,3.3714009580080937,25.654523220216504,3,CC charge,1
37854.848855451666,-1.0,3.37248758044417,25.65446894012041,3,CC charge,1
37860.848855451666,-1.0,3.3735725463606343,25.654411363366876,3,CC charge,1
37866.848855451666,-1.0,3.374655764830224,25.654350489956073,3,CC charge,1
37872.848855451666,-1.0,3.375737145324419,25.65428638207112,3,CC charge,1
37878.848855451666,-1.0,3.3768165975459556,25.654219142106967,3,CC charge,1
37884.848855451666,-1.0,3.3778940285016805,25.65414863437485,3,CC charge,1
37890.848855451666,-1.0,3.378969346594146,25.654074858874708,3,CC charge,1
37896.848855451666,-1.0,3.3800424602294905,25.653997815606655,3,CC charge,1
37902.848855451666,-1.0,3.3811132778854316,25.653917504570583,3,CC charge,1
37908.848855451666,-1.0,3.3821817081788077,25.65383392576655,3,CC charge,1
37914.848855451666,-1.0,3.383247659932674,25.653747079194545,3,CC charge,1
37920.848855451666,-1.0,3.3843110422428,25.653656964854576,3,CC charge,1
37926.848855451666,-1.0,3.3853717645436237,25.65356358274664,3,CC charge,1
37932.848855451666,-1.0,3.386429736673386,25.65346693287063,3,CC charge,1
37938.848855451666,-1.0,3.3874848689385613,25.653367015226763,3,CC charge,1
37944.848855451666,-1.0,3.3885370721774053,25.653263829814875,3,CC charge,1
37950.848855451666,-1.0,3.3895862578225833,25.653157376635026,3,CC charge,1
37956.848855451666,-1.0,3.3906323401545717,25.65304900513115,3,CC charge,1
37962.848855451666,-1.0,3.3916752391147393,25.652943104366557,3,CC charge,1
37968.848855451666,-1.0,3.392714859735732,25.65283440757321,3,CC charge,1
37974.848855451666,-1.0,3.393751116434307,25.65272291475117,3,CC charge,1
37980.848855451666,-1.0,3.394783924518487,25.652608625900257,3,CC charge,1
37986.848855451666,-1.0,3.395813200243254,25.65249154102065,3,CC charge,1
37992.848855451666,-1.0,3.3968388608648428,25.652371660112298,3,CC charge,1
37998.848855451666,-1.0,3.397860824693668,25.65224898317524,3,CC charge,1
38004.848855451666,-1.0,3.3988790111457132,25.65212351020938,3,CC charge,1
38010.848855451666,-1.0,3.3998933407925005,25.651995241214763,3,CC charge,1
38016.848855451666,-1.0,3.4009037354093885,25.651864176191452,3,CC charge,1
38022.848855451666,-1.0,3.4019101180223656,25.651730315139332,3,CC charge,1
38028.848855451666,-1.0,3.40291241295314,25.651593658058516,3,CC charge,1
38034.848855451666,-1.0,3.403910545862576,25.65145420494883,3,CC charge,1
38040.848855451666,-1.0,3.404904443792443,25.651311955810456,3,CC charge,1
38046.848855451666,-1.0,3.4058940352053835,25.651166910643383,3,CC charge,1
38052.848855451666,-1.0,3.4068792500231497,25.651019069447557,3,CC charge,1
38058.848855451666,-1.0,3.407860019663042,25.650868432222865,3,CC charge,1
38064.848855451666,-1.0,3.408836277072553,25.650714998969537,3,CC charge,1
38070.848855451666,-1.0,3.409807956762175,25.650558769687393,3,CC charge,1
38076.848855451666,-1.0,3.4107749948363644,25.650399744376557,3,CC charge,1
38082.848855451666,-1.0,3.4117373290226944,25.65023792303691,3,CC charge,1
38088.848855451666,-1.0,3.4126948986991152,25.65007330566857,3,CC charge,1
38094.848855451666,-1.0,3.413647644919377,25.649905892271477,3,CC charge,1
38100.848855451666,-1.0,3.414595510436578,25.64973568284563,3,CC charge,1
38106.848855451666,-1.0,3.4155384397248705,25.649562677390975,3,CC charge,1
38112.848855451666,-1.0,3.416476378999304,25.649386875907624,3,CC charge,1
38118.848855451666,-1.0,3.417409276233816,25.64920827839552,3,CC charge,1
38124.848855451666,-1.0,3.4183370811773974,25.649026884854607,3,CC charge,1
38130.848855451666,-1.0,3.419259752266212,25.6488480658644,3,CC charge,1
38136.848855451666,-1.0,3.420177242393673,25.648671463751896,3,CC charge,1
38142.848855451666,-1.0,3.421089501146919,25.64849274111583,3,CC charge,1
38148.848855451666,-1.0,3.421996485502035,25.648311897956205,3,CC charge,1
38154.848855451666,-1.0,3.4228981542639296,25.648128934272904,3,CC charge,1
38160.848855451666,-1.0,3.423794468071799,25.647943850065985,3,CC charge,1
38166.848855451666,-1.0,3.4246853894029385,25.647756645335505,3,CC charge,1
38172.848855451666,-1.0,3.4255708825748528,25.64756732008152,3,CC charge,1
38178.848855451666,-1.0,3.4264509137457515,25.64737587430386,3,CC charge,1
38184.848855451666,-1.0,3.427325450913401,25.647182308002584,3,CC charge,1
38190.848855451666,-1.0,3.4281944639124533,25.64698662117769,3,CC charge,1
38196.848855451666,-1.0,3.4290579244102015,25.646788813829232,3,CC charge,1
38202.848855451666,-1.0,3.4299158059008437,25.646588885957215,3,CC charge,1
38208.848855451666,-1.0,3.430768083698315,25.64638683756158,3,CC charge,1
38214.848855451666,-1.0,3.431614734927645,25.646182668642325,3,CC charge,1
38220.848855451666,-1.0,3.4324557385149865,25.645976379199453,3,CC charge,1
38226.848855451666,-1.0,3.433291075176286,25.64576796923302,3,CC charge,1
38232.848855451666,-1.0,3.434120727404661,25.64555743874297,3,CC charge,1
38238.848855451666,-1.0,3.434944679456516,25.6453447877293,3,CC charge,1
38244.848855451666,-1.0,3.43576291733648,25.64513001619207,3,CC charge,1
38250.848855451666,-1.0,3.4365754287811594,25.64491312413122,3,CC charge,1
38256.848855451666,-1.0,3.43738220324178,25.644694111546812,3,CC charge,1
38262.848855451666,-1.0,3.438183231865782,25.644472978438728,3,CC charge,1
38268.848855451666,-1.0,3.4389785074773567,25.64424972480714,3,CC charge,1
38274.848855451666,-1.0,3.4397680245570355,25.644024350651875,3,CC charge,1
38280.848855451666,-1.0,3.4405517792203306,25.64379685597305,3,CC charge,1
38286.848855451666,-1.0,3.441329769195537,25.643567240770665,3,CC charge,1
38292.848855451666,-1.0,3.4421019938006236,25.643335505044604,3,CC charge,1
38298.848855451666,-1.0,3.4428684539194028,25.643101648794985,3,CC charge,1
38304.848855451666,-1.0,3.4436291548477715,25.642868265741924,3,CC charge,1
38310.848855451666,-1.0,3.4443840985251524,25.64263354352505,3,CC charge,1
38316.848855451666,-1.0,3.4451332900925813,25.642397218955523,3,CC charge,1
38322.848855451666,-1.0,3.445876736477623,25.642159320842836,3,CC charge,1
38328.848855451666,-1.0,3.446614446044274,25.6419198779962,3,CC charge,1
38334.848855451666,-1.0,3.447346428565345,25.64167891922483,3,CC charge,1
38340.848855451666,-1.0,3.4480726951943685,25.641436473338103,3,CC charge,1
38346.848855451666,-1.0,3.4487932584370764,25.641192569145343,3,CC charge,1
38352.848855451666,-1.0,3.449508132122477,25.640947235455712,3,CC charge,1
38358.848855451666,-1.0,3.4502173313736204,25.64070050107864,3,CC charge,1
38364.848855451666,-1.0,3.450920872578016,25.6404523948234,3,CC charge,1
38370.848855451666,-1.0,3.4516187733578314,25.64020294549914,3,CC charge,1
38376.848855451666,-1.0,3.452311052539798,25.63995218191525,3,CC charge,1
38382.848855451666,-1.0,3.4529977301250256,25.639700132881103,3,CC charge,1
38388.848855451666,-1.0,3.453678827258563,25.639446827205916,3,CC charge,1
38394.848855451666,-1.0,3.4543543661989196,25.63919229369895,3,CC charge,1
38400.848855451666,-1.0,3.455024370287474,25.638936561169487,3,CC charge,1
38406.848855451666,-1.0,3.455688863857251,25.638678924266912,3,CC charge,1
38412.848855451666,-1.0,3.4563478723545455,25.63842021445896,3,CC charge,1
38418.848855451666,-1.0,3.4570014221795113,25.638160803489768,3,CC charge,1
38424.848855451666,-1.0,3.4576495406590286,25.63790047460725,3,CC charge,1
38430.848855451666,-1.0,3.4582922560336784,25.637638604608867,3,CC charge,1
38436.848855451666,-1.0,3.4589295974926832,25.637375884593496,3,CC charge,1
38442.848855451666,-1.0,3.4595615950689576,25.637112314561193,3,CC charge,1
38448.848855451666,-1.0,3.460188279634398,25.63684789451196,3,CC charge,1
38454.848855451666,-1.0,3.4608096828699613,25.636582624445793,3,CC charge,1
38460.848855451666,-1.0,3.4614258372359217,25.63631650436264,3,CC charge,1
38466.848855451666,-1.0,3.4620367759423973,25.636049534262497,3,CC charge,1
38472.848855451666,-1.0,3.4626425329201114,25.63578171414548,3,CC charge,1
38478.848855451666,-1.0,3.463243142791419,25.63551304401153,3,CC charge,1
38484.848855451666,-1.0,3.4638386408416366,25.635243523860595,3,CC charge,1
38490.848855451666,-1.0,3.4644290629906784,25.63497315369267,3,CC charge,1
38496.848855451666,-1.0,3.4650144457650063,25.63470193350787,3,CC charge,1
38502.848855451666,-1.0,3.4655948261814116,25.634431074111433,3,CC charge,1
38508.848855451666,-1.0,3.4661702418822116,25.634160809208367,3,CC charge,1
38514.848855451666,-1.0,3.466740731144694,25.633889843448745,3,CC charge,1
38520.848855451666,-1.0,3.4673063326485405,25.63361817683244,3,CC charge,1
38526.848855451666,-1.0,3.46786708554526,25.633345809359525,3,CC charge,1
38532.848855451666,-1.0,3.4684230294323877,25.633072741030105,3,CC charge,1
38538.848855451666,-1.0,3.4689742043281435,25.632798971844068,3,CC charge,1
38544.848855451666,-1.0,3.4695206506465275,25.63252450180147,3,CC charge,1
38550.848855451666,-1.0,3.470062409172833,25.632249330902255,3,CC charge,1
38556.848855451666,-1.0,3.470599521039583,25.631973459146423,3,CC charge,1
38562.848855451666,-1.0,3.4711320277029905,25.63169688653403,3,CC charge,1
38568.848855451666,-1.0,3.471659970919809,25.63141961306502,3,CC charge,1
38574.848855451666,-1.0,3.472183392724674,25.63114163873945,3,CC charge,1
38580.848855451666,-1.0,3.4727023354079214,25.63086296355732,3,CC charge,1
38586.848855451666,-1.0,3.473216841493852,25.630583587518515,3,CC charge,1
38592.848855451666,-1.0,3.4737269537195083,25.63030351062315,3,CC charge,1
38598.848855451666,-1.0,3.4742327150139,25.630022732871225,3,CC charge,1
38604.848855451666,-1.0,3.4747341684777027,25.629741254262683,3,CC charge,1
38610.848855451666,-1.0,3.475231357363497,25.629459074797523,3,CC charge,1
38616.848855451666,-1.0,3.4757243250564,25.629176194475804,3,CC charge,1
38622.848855451666,-1.0,3.476213115055241,25.628892613297467,3,CC charge,1
38628.848855451666,-1.0,3.4766977709542224,25.628608331262622,3,CC charge,1
38634.848855451666,-1.0,3.4771783364250086,25.62832334837111,3,CC charge,1
38640.848855451666,-1.0,3.4776548551993476,25.628037664623037,3,CC charge,1
38646.848855451666,-1.0,3.478127371052141,25.627751280018344,3,CC charge,1
38652.848855451666,-1.0,3.478595927784998,25.627464194557092,3,CC charge,1
38658.848855451666,-1.0,3.4790605692102403,25.627176408239222,3,CC charge,1
38664.848855451666,-1.0,3.4795213391354203,25.626887921064792,3,CC charge,1
38670.848855451666,-1.0,3.479978281348255,25.6265987330338,3,CC charge,1
38676.848855451666,-1.0,3.480431439602048,25.62630884414608,3,CC charge,1
38682.848855451666,-1.0,3.4808808576015453,25.626018254401913,3,CC charge,1
38688.848855451666,-1.0,3.481326578989289,25.62572696380107,3,CC charge,1
38694.848855451666,-1.0,3.4817686473323524,25.62543497234367,3,CC charge,1
38700.848855451666,-1.0,3.4822071061095703,25.625142280029703,3,CC charge,1
38706.848855451666,-1.0,3.4826419982336057,25.62485290060505,3,CC charge,1
38712.848855451666,-1.0,3.4830733673117087,25.6245639376055,3,CC charge,1
38718.848855451666,-1.0,3.483501256583368,25.624274556455703,3,CC charge,1
38724.848855451666,-1.0,3.4839257090556304,25.623984757155768,3,CC charge,1
38730.848855451666,-1.0,3.484346767589769,25.62369453970564,3,CC charge,1
38736.848855451666,-1.0,3.4847644748909996,25.623403904105373,3,CC charge,1
38742.848855451666,-1.0,3.4851788734986053,25.62311285035491,3,CC charge,1
38748.848855451666,-1.0,3.4855900057764773,25.622821378454148,3,CC charge,1
38754.848855451666,-1.0,3.485997913904005,25.622529488403245,3,CC charge,1
38760.848855451666,-1.0,3.4864026398673733,25.622237180202205,3,CC charge,1
38766.848855451666,-1.0,3.486804225451191,25.621944453850915,3,CC charge,1
38772.848855451666,-1.0,3.4872027122305536,25.621651309349488,3,CC charge,1
38778.848855451666,-1.0,3.4875981415633803,25.621357746697868,3,CC charge,1
38784.848855451666,-1.0,3.487990554583152,25.621063765895997,3,CC charge,1
38790.848855451666,-1.0,3.488379992191965,25.620769366943932,3,CC charge,1
38796.848855451666,-1.0,3.488766495053954,25.62047454984173,3,CC charge,1
38802.848855451666,-1.0,3.489150103588986,25.620179314589336,3,CC charge,1
38808.848855451666,-1.0,3.489530857966733,25.619883661186748,3,CC charge,1
38814.848855451666,-1.0,3.489908798101018,25.61958758963391,3,CC charge,1
38820.848855451666,-1.0,3.4902839636444662,25.619291099930933,3,CC charge,1
38826.848855451666,-1.0,3.4906563939834823,25.618994192077764,3,CC charge,1
38832.848855451666,-1.0,3.491026128233501,25.6186968660744,3,CC charge,1
38838.848855451666,-1.0,3.491393205234497,25.618399121920845,3,CC charge,1
38844.848855451666,-1.0,3.4917576635468124,25.61810095961704,3,CC charge,1
38850.848855451666,-1.0,3.492119541447223,25.61780237916315,3,CC charge,1
38856.848855451666,-1.0,3.492478876925295,25.617503380559015,3,CC charge,1
38862.848855451666,-1.0,3.492835707679941,25.617203963804684,3,CC charge,1
38868.848855451666,-1.0,3.493190071116283,25.61690412890016,3,CC charge,1
38874.848855451666,-1.0,3.4935420043427348,25.61660387584544,3,CC charge,1
38880.848855451666,-1.0,3.493891544168297,25.616303204640587,3,CC charge,1
38886.848855451666,-1.0,3.494238727100111,25.61600211528548,3,CC charge,1
38892.848855451666,-1.0,3.494583589341196,25.615700607780184,3,CC charge,1
38898.848855451666,-1.0,3.4949261667884466,25.61539868212469,3,CC charge,1
38904.848855451666,-1.0,3.495266494984518,25.61509664536015,3,CC charge,1
38910.848855451666,-1.0,3.4956046090122403,25.61479580992693,3,CC charge,1
38916.848855451666,-1.0,3.4959405440500277,25.614494789654486,3,CC charge,1
38922.848855451666,-1.0,3.4962743347543466,25.61419358454276,3,CC charge,1
38928.848855451666,-1.0,3.4966060154683554,25.613892194591813,3,CC charge,1
38934.848855451666,-1.0,3.4969356202210107,25.61359061980164,3,CC charge,1
38940.848855451666,-1.0,3.4972631827263623,25.61328886017219,3,CC charge,1
38946.848855451666,-1.0,3.4975887363829865,25.61298691570346,3,CC charge,1
38952.848855451666,-1.0,3.497912314273607,25.61268478639556,3,CC charge,1
38958.848855451666,-1.0,3.4982339491648444,25.612382472248385,3,CC charge,1
38964.848855451666,-1.0,3.498553673507132,25.612079973261984,3,CC charge,1
38970.848855451666,-1.0,3.4988715194347435,25.61177728943636,3,CC charge,1
38976.848855451666,-1.0,3.499187518765994,25.611474420771454,3,CC charge,1
38982.848855451666,-1.0,3.4995017030035513,25.611171367267332,3,CC charge,1
38988.848855451666,-1.0,3.4998141033348524,25.61086812892393,3,CC charge,1
38994.848855451666,-1.0,3.500124750632699,25.610564705741297,3,CC charge,1
39000.848855451666,-1.0,3.500433675290399,25.61026118722191,3,CC charge,1
39006.848855451666,-1.0,3.500740907679872,25.60995766946195,3,CC charge,1
39012.848855451666,-1.0,3.501046477806276,25.60965415219823,3,CC charge,1
39018.848855451666,-1.0,3.501350415096487,25.609350763212944,3,CC charge,1
39024.848855451666,-1.0,3.50165274833925,25.60904784491197,3,CC charge,1
39030.848855451666,-1.0,3.501953507185338,25.608744974043532,3,CC charge,1
39036.848855451666,-1.0,3.502252720330154,25.608442150607573,3,CC charge,1
39042.848855451666,-1.0,3.5025504161627277,25.608139374604207,3,CC charge,1
39048.848855451666,-1.0,3.5028466227671133,25.60783664603332,3,CC charge,1
39054.848855451666,-1.0,3.503141367923942,25.60753396489497,3,CC charge,1
39060.848855451666,-1.0,3.503434679112009,25.60723133118921,3,CC charge,1
39066.848855451666,-1.0,3.5037265835099234,25.60692874491599,3,CC charge,1
39072.848855451666,-1.0,3.504017107997842,25.606626206075305,3,CC charge,1
39078.848855451666,-1.0,3.5043062791592487,25.6063237146671,3,CC charge,1
39084.848855451666,-1.0,3.5045941232828297,25.606021270691485,3,CC charge,1
39090.848855451666,-1.0,3.5048806663643317,25.60571887414841,3,CC charge,1
39096.848855451666,-1.0,3.5051659341085735,25.60541652503781,3,CC charge,1
39102.848855451666,-1.0,3.505449951931403,25.60511422335975,3,CC charge,1
39108.848855451666,-1.0,3.5057327449617928,25.60481196911428,3,CC charge,1
39114.848855451666,-1.0,3.5060143380439,25.60450976230129,3,CC charge,1
39120.848855451666,-1.0,3.5062947557392263,25.604207602920894,3,CC charge,1
39126.848855451666,-1.0,3.50657402232879,25.603905490972977,3,CC charge,1
39132.848855451666,-1.0,3.5068521618153228,25.603603426457596,3,CC charge,1
39138.848855451666,-1.0,3.507129197925547,25.603301409374808,3,CC charge,1
39144.848855451666,-1.0,3.5074051541124005,25.602999439724556,3,CC charge,1
39150.848855451666,-1.0,3.507680053557379,25.602697517506783,3,CC charge,1
39156.848855451666,-1.0,3.5079539191728584,25.602395642721547,3,CC charge,1
39162.848855451666,-1.0,3.508226772941385,25.602094662230684,3,CC charge,1
39168.848855451666,-1.0,3.5084986350856866,25.601797336322814,3,CC charge,1
39174.848855451666,-1.0,3.50876953045489,25.601500180581468,3,CC charge,1
39180.848855451666,-1.0,3.509039480908718,25.60120319500669,3,CC charge,1
39186.848855451666,-1.0,3.509308508049713,25.600906379598428,3,CC charge,1
39192.848855451666,-1.0,3.5095766332256653,25.600609734356624,3,CC charge,1
39198.848855451666,-1.0,3.509843877532061,25.600313259281393,3,CC charge,1
39204.848855451666,-1.0,3.5101102618145346,25.60001695437262,3,CC charge,1
39210.848855451666,-1.0,3.510375806671338,25.599720819630363,3,CC charge,1
39216.848855451666,-1.0,3.5106405324558247,25.59942485505462,3,CC charge,1
39222.848855451666,-1.0,3.5109044592788847,25.59912906064551,3,CC charge,1
39228.848855451666,-1.0,3.511167607011473,25.598833436402742,3,CC charge,1
39234.848855451666,-1.0,3.511429995287042,25.598537982326604,3,CC charge,1
39240.848855451666,-1.0,3.5116916435040597,25.598242698416925,3,CC charge,1
39246.848855451666,-1.0,3.5119525708284645,25.59794758467376,3,CC charge,1
39252.848855451666,-1.0,3.5122127961961485,25.597652641097113,3,CC charge,1
39258.848855451666,-1.0,3.5124723383154235,25.597357867687037,3,CC charge,1
39264.848855451666,-1.0,3.512731215669516,25.59706326444342,3,CC charge,1
39270.848855451666,-1.0,3.512989446518976,25.59676883136632,3,CC charge,1
39276.848855451666,-1.0,3.513247048904184,25.596474568455733,3,CC charge,1
39282.848855451666,-1.0,3.5135040406477733,25.596180475711662,3,CC charge,1
39288.848855451666,-1.0,3.5137604393570565,25.59588655313405,3,CC charge,1
39294.848855451666,-1.0,3.5140162624264786,25.59559280072301,3,CC charge,1
39300.848855451666,-1.0,3.514271527040012,25.595299218478544,3,CC charge,1
39306.848855451666,-1.0,3.5145262501735655,25.59500580640048,3,CC charge,1
39312.848855451666,-1.0,3.514780448597378,25.594712564489043,3,CC charge,1
39318.848855451666,-1.0,3.515034138878393,25.59441949274401,3,CC charge,1
39324.848855451666,-1.0,3.5152873373826283,25.594126591165548,3,CC charge,1
39330.848855451666,-1.0,3.5155400602775018,25.593833859753545,3,CC charge,1
39336.848855451666,-1.0,3.515792323534198,25.59354129850811,3,CC charge,1
39342.848855451666,-1.0,3.5160441429299545,25.5932489074292,3,CC charge,1
39348.848855451666,-1.0,3.516295534050382,25.5929566865168,3,CC charge,1
39354.848855451666,-1.0,3.5165465122917223,25.59266463577086,3,CC charge,1
39360.848855451666,-1.0,3.516797092863128,25.59237275519149,3,CC charge,1
39366.848855451666,-1.0,3.5170472907889097,25.59208104477858,3,CC charge,1
39372.848855451666,-1.0,3.5172971209107486,25.591789504532187,3,CC charge,1
39378.848855451666,-1.0,3.5175465978899068,25.591498134452426,3,CC charge,1
39384.848855451666,-1.0,3.5177957362094077,25.59120693453906,3,CC charge,1
39390.848855451666,-1.0,3.5180445501762216,25.59091590479221,3,CC charge,1
39396.848855451666,-1.0,3.5182930539233728,25.590625045211937,3,CC charge,1
39402.848855451666,-1.0,3.518541261412107,25.59033435579812,3,CC charge,1
39408.848855451666,-1.0,3.518789186433947,25.59004383655082,3,CC charge,1
39414.848855451666,-1.0,3.519036842612809,25.58975348747003,3,CC charge,1
39420.848855451666,-1.0,3.519284243407035,25.58946330855582,3,CC charge,1
39426.848855451666,-1.0,3.5195314021114426,25.589173299808067,3,CC charge,1
39432.848855451666,-1.0,3.5197783318593214,25.58888346122683,3,CC charge,1
39438.848855451666,-1.0,3.5200250456244326,25.588593792812105,3,CC charge,1
39444.848855451666,-1.0,3.5202715562229874,25.58830429456395,3,CC charge,1
39450.848855451666,-1.0,3.52051787631555,25.588014966482262,3,CC charge,1
39456.848855451666,-1.0,3.520764018408996,25.58772580856709,3,CC charge,1
39462.848855451666,-1.0,3.521009994858387,25.58743682081837,3,CC charge,1
39468.848855451666,-1.0,3.5212558178688487,25.587148003236223,3,CC charge,1
39474.848855451666,-1.0,3.521501499497417,25.586859355820593,3,CC charge,1
39480.848855451666,-1.0,3.521747051654846,25.58657087857148,3,CC charge,1
39486.848855451666,-1.0,3.521992486107429,25.586282571488937,3,CC charge,1
39492.848855451666,-1.0,3.52223781447877,25.585994434572797,3,CC charge,1
39498.848855451666,-1.0,3.522483048251517,25.58570646782323,3,CC charge,1
39504.848855451666,-1.0,3.522728198769106,25.58541867124012,3,CC charge,1
39510.848855451666,-1.0,3.5229732772374507,25.58513104482364,3,CC charge,1
39516.848855451666,-1.0,3.523218294726618,25.584843588573563,3,CC charge,1
39522.848855451666,-1.0,3.5234632621724993,25.584556302490057,3,CC charge,1
39528.848855451666,-1.0,3.5237081903784073,25.58426918657301,3,CC charge,1
39534.848855451666,-1.0,3.52395309001671,25.583982240822536,3,CC charge,1
39540.848855451666,-1.0,3.524197971630393,25.583695465238577,3,CC charge,1
39546.848855451666,-1.0,3.5244428456346166,25.583408859821077,3,CC charge,1
39552.848855451666,-1.0,3.5246877223182373,25.583122424570092,3,CC charge,1
39558.848855451666,-1.0,3.524932611845343,25.582836159485737,3,CC charge,1
39564.848855451666,-1.0,3.5251775242566854,25.582550064567783,3,CC charge,1
39570.848855451666,-1.0,3.5254224694711915,25.582264139816346,3,CC charge,1
39576.848855451666,-1.0,3.525667457287353,25.58197838523148,3,CC charge,1
39582.848855451666,-1.0,3.525912497384656,25.581692800813073,3,CC charge,1
39588.848855451666,-1.0,3.526157599324962,25.58140738656118,3,CC charge,1
39594.848855451666,-1.0,3.526402771657574,25.58112296268979,3,CC charge,1
39600.848855451666,-1.0,3.5266480244339027,25.58083894929854,3,CC charge,1
39606.848855451666,-1.0,3.5268933673446092,25.58055493590723,3,CC charge,1
39612.848855451666,-1.0,3.527138806543641,25.58027352312058,3,CC charge,1
39618.848855451666,-1.0,3.527384343787388,25.580001094710155,3,CC charge,1
39624.848855451666,-1.0,3.5276299981566632,25.579728666299783,3,CC charge,1
39630.848855451666,-1.0,3.52787577842649,25.579456237889417,3,CC charge,1
39636.848855451666,-1.0,3.528121693264512,25.57918380947899,3,CC charge,1
39642.848855451666,-1.0,3.528367751232131,25.57891138106862,3,CC charge,1
39648.848855451666,-1.0,3.528613960785677,25.578638952658252,3,CC charge,1
39654.848855451666,-1.0,3.528860330277533,25.578366524247823,3,CC charge,1
39660.848855451666,-1.0,3.5291068679572373,25.578094095837457,3,CC charge,1
39666.848855451666,-1.0,3.5293535819725523,25.57782166742703,3,CC charge,1
39672.848855451666,-1.0,3.5296004803705543,25.57754923901672,3,CC charge,1
39678.848855451666,-1.0,3.529847571098645,25.57727681060635,3,CC charge,1
39684.848855451666,-1.0,3.530094862005582,25.577004382195923,3,CC charge,1
39690.848855451666,-1.0,3.5303423608424707,25.57673195378555,3,CC charge,1
39696.848855451666,-1.0,3.530590075263725,25.576459525375185,3,CC charge,1
39702.848855451666,-1.0,3.530838012828044,25.57618709696476,3,CC charge,1
39708.848855451666,-1.0,3.5310861809993113,25.57591466855439,3,CC charge,1
39714.848855451666,-1.0,3.5313345871475343,25.575642240143964,3,CC charge,1
39720.848855451666,-1.0,3.531583238549712,25.57536981173359,3,CC charge,1
39726.848855451666,-1.0,3.5318321423906944,25.575097383323225,3,CC charge,1
39732.848855451666,-1.0,3.5320813057640685,25.5748249549128,3,CC charge,1
39738.848855451666,-1.0,3.5323307356729408,25.57455252650243,3,CC charge,1
39744.848855451666,-1.0,3.532580439030773,25.57428009809206,3,CC charge,1
39750.848855451666,-1.0,3.532830422662153,25.574007669681635,3,CC charge,1
39756.848855451666,-1.0,3.533080693303571,25.573735241271265,3,CC charge,1
39762.848855451666,-1.0,3.5333312576041576,25.57346281286084,3,CC charge,1
39768.848855451666,-1.0,3.533582122126423,25.573190384450527,3,CC charge,1
39774.848855451666,-1.0,3.53383329334697,25.57291795604016,3,CC charge,1
39780.848855451666,-1.0,3.534084777657151,25.57264552762973,3,CC charge,1
39786.848855451666,-1.0,3.5343365813637835,25.57237309921936,3,CC charge,1
39792.848855451666,-1.0,3.5345887106897793,25.572100670808993,3,CC charge,1
39798.848855451666,-1.0,3.5348411717747794,25.571828242398567,3,CC charge,1
39804.848855451666,-1.0,3.535093970675776,25.5715558139882,3,CC charge,1
39810.848855451666,-1.0,3.5353471133677052,25.57128338557777,3,CC charge,1
39816.848855451666,-1.0,3.5356006057440457,25.5710109571674,3,CC charge,1
39822.848855451666,-1.0,3.535854445240642,25.57074610941396,3,CC charge,1
39828.848855451666,-1.0,3.5361086447755388,25.570482344960624,3,CC charge,1
39834.848855451666,-1.0,3.5363632108981973,25.570218852506855,3,CC charge,1
39840.848855451666,-1.0,3.5366181491819684,25.56995563205271,3,CC charge,1
39846.848855451666,-1.0,3.536873465121373,25.56969268359808,3,CC charge,1
39852.848855451666,-1.0,3.537129164132584,25.569430007143012,3,CC charge,1
39858.848855451666,-1.0,3.537385251553916,25.569167602687457,3,CC charge,1
39864.848855451666,-1.0,3.537641732646238,25.56890547023147,3,CC charge,1
39870.848855451666,-1.0,3.537898612593421,25.56864360977505,3,CC charge,1
39876.848855451666,-1.0,3.5381558965027717,25.5683820213182,3,CC charge,1
39882.848855451666,-1.0,3.5384135894054065,25.568120704860917,3,CC charge,1
39888.848855451666,-1.0,3.5386716962566465,25.5678596604032,3,CC charge,1
39894.848855451666,-1.0,3.538930221936413,25.567598887944996,3,CC charge,1
39900.848855451666,-1.0,3.539189171249549,25.567338387486416,3,CC charge,1
39906.848855451666,-1.0,3.539448548926194,25.56707815902729,3,CC charge,1
39912.848855451666,-1.0,3.5397083596220984,25.566818202567845,3,CC charge,1
39918.848855451666,-1.0,3.5399686079189387,25.56655851810791,3,CC charge,1
